STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00080236,"ARCHBOLD BIO STATION, FL US",18/05/2014,0,85,56
USC00080236,"ARCHBOLD BIO STATION, FL US",19/05/2014,0,85,55
USC00080236,"ARCHBOLD BIO STATION, FL US",20/05/2014,0,87,59
USC00080236,"ARCHBOLD BIO STATION, FL US",21/05/2014,0,88,57
USC00080236,"ARCHBOLD BIO STATION, FL US",22/05/2014,0,89,50
USC00080236,"ARCHBOLD BIO STATION, FL US",23/05/2014,0,91,57
USC00080236,"ARCHBOLD BIO STATION, FL US",24/05/2014,0,94,62
USC00080236,"ARCHBOLD BIO STATION, FL US",25/05/2014,0,95,69
USC00080236,"ARCHBOLD BIO STATION, FL US",26/05/2014,0,94,60
USC00080236,"ARCHBOLD BIO STATION, FL US",27/05/2014,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",28/05/2014,0,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",29/05/2014,0,93,62
USC00080236,"ARCHBOLD BIO STATION, FL US",30/05/2014,0,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",31/05/2014,2,92,65
USC00080236,"ARCHBOLD BIO STATION, FL US",01/06/2014,0.13,89,69
USC00080236,"ARCHBOLD BIO STATION, FL US",02/06/2014,0.03,89,71
USC00080236,"ARCHBOLD BIO STATION, FL US",03/06/2014,0.23,83,68
USC00080236,"ARCHBOLD BIO STATION, FL US",04/06/2014,0,86,62
USC00080236,"ARCHBOLD BIO STATION, FL US",05/06/2014,0,89,64
USC00080236,"ARCHBOLD BIO STATION, FL US",06/06/2014,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",07/06/2014,0,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",08/06/2014,0,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",09/06/2014,0.39,93,65
USC00080236,"ARCHBOLD BIO STATION, FL US",10/06/2014,0,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",11/06/2014,0.04,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",12/06/2014,0.51,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",13/06/2014,0.03,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",14/06/2014,0.23,89,68
USC00080236,"ARCHBOLD BIO STATION, FL US",15/06/2014,0.18,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",16/06/2014,0.65,92,65
USC00080236,"ARCHBOLD BIO STATION, FL US",17/06/2014,0.07,91,65
USC00080236,"ARCHBOLD BIO STATION, FL US",18/06/2014,0.08,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",19/06/2014,0.52,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",20/06/2014,0.35,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",21/06/2014,0.46,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",22/06/2014,0,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",23/06/2014,0,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",24/06/2014,0,95,64
USC00080236,"ARCHBOLD BIO STATION, FL US",25/06/2014,0,95,67
USC00080236,"ARCHBOLD BIO STATION, FL US",26/06/2014,0,95,67
USC00080236,"ARCHBOLD BIO STATION, FL US",27/06/2014,0.5,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",28/06/2014,0.28,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",29/06/2014,0,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",30/06/2014,0.21,96,68
USC00080236,"ARCHBOLD BIO STATION, FL US",01/07/2014,0.11,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",02/07/2014,0,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",03/07/2014,0.05,94,73
USC00080236,"ARCHBOLD BIO STATION, FL US",04/07/2014,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",05/07/2014,0,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",06/07/2014,0,95,68
USC00080236,"ARCHBOLD BIO STATION, FL US",07/07/2014,0.19,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",08/07/2014,0,87,67
USC00080236,"ARCHBOLD BIO STATION, FL US",09/07/2014,2.66,95,65
USC00080236,"ARCHBOLD BIO STATION, FL US",10/07/2014,1.11,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",11/07/2014,1.82,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",12/07/2014,0.01,93,67
USC00080236,"ARCHBOLD BIO STATION, FL US",13/07/2014,0.16,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",14/07/2014,0,93,71
USC00080236,"ARCHBOLD BIO STATION, FL US",15/07/2014,2.89,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",16/07/2014,1.92,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",17/07/2014,0.9,86,71
USC00080236,"ARCHBOLD BIO STATION, FL US",18/07/2014,0.12,89,67
USC00080236,"ARCHBOLD BIO STATION, FL US",19/07/2014,0,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",20/07/2014,0,94,68
USC00080236,"ARCHBOLD BIO STATION, FL US",21/07/2014,0,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",22/07/2014,0,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",23/07/2014,0.16,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",24/07/2014,0,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",25/07/2014,0.3,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",26/07/2014,0,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",27/07/2014,0,94,71
USC00080236,"ARCHBOLD BIO STATION, FL US",28/07/2014,0,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",29/07/2014,0,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",30/07/2014,0.26,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",31/07/2014,0.13,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",01/08/2014,0,93,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/08/2014,0.31,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",03/08/2014,0,95,74
USC00080236,"ARCHBOLD BIO STATION, FL US",04/08/2014,0.52,96,72
USC00080236,"ARCHBOLD BIO STATION, FL US",05/08/2014,0.53,91,73
USC00080236,"ARCHBOLD BIO STATION, FL US",06/08/2014,0.41,88,69
USC00080236,"ARCHBOLD BIO STATION, FL US",07/08/2014,0,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",08/08/2014,0.25,96,69
USC00080236,"ARCHBOLD BIO STATION, FL US",09/08/2014,0.98,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",10/08/2014,0.09,93,71
USC00080236,"ARCHBOLD BIO STATION, FL US",11/08/2014,0,96,67
USC00080236,"ARCHBOLD BIO STATION, FL US",12/08/2014,0,95,69
USC00080236,"ARCHBOLD BIO STATION, FL US",13/08/2014,0.02,94,71
USC00080236,"ARCHBOLD BIO STATION, FL US",14/08/2014,0.55,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",15/08/2014,0.16,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",16/08/2014,0.2,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",17/08/2014,0.03,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",18/08/2014,0,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",19/08/2014,0,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/08/2014,0,97,71
USC00080236,"ARCHBOLD BIO STATION, FL US",21/08/2014,0,97,71
USC00080236,"ARCHBOLD BIO STATION, FL US",22/08/2014,0,97,71
USC00080236,"ARCHBOLD BIO STATION, FL US",23/08/2014,0,97,71
USC00080236,"ARCHBOLD BIO STATION, FL US",24/08/2014,0,98,68
USC00080236,"ARCHBOLD BIO STATION, FL US",25/08/2014,0,99,74
USC00080236,"ARCHBOLD BIO STATION, FL US",26/08/2014,0.01,94,74
USC00080236,"ARCHBOLD BIO STATION, FL US",27/08/2014,0,96,63
USC00080236,"ARCHBOLD BIO STATION, FL US",28/08/2014,0,96,69
USC00080236,"ARCHBOLD BIO STATION, FL US",29/08/2014,0,96,73
USC00080236,"ARCHBOLD BIO STATION, FL US",30/08/2014,0.49,98,72
USC00080236,"ARCHBOLD BIO STATION, FL US",31/08/2014,0,96,74
USC00080236,"ARCHBOLD BIO STATION, FL US",01/09/2014,0.58,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",02/09/2014,0,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",03/09/2014,0,95,66
USC00080236,"ARCHBOLD BIO STATION, FL US",04/09/2014,0,94,68
USC00080236,"ARCHBOLD BIO STATION, FL US",05/09/2014,0,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",06/09/2014,1.97,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",07/09/2014,0.27,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",08/09/2014,0.01,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",09/09/2014,0.61,93,68
USC00080236,"ARCHBOLD BIO STATION, FL US",10/09/2014,0.14,91,69
USC00080236,"ARCHBOLD BIO STATION, FL US",11/09/2014,0.16,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",12/09/2014,0.06,92,72
USC00080236,"ARCHBOLD BIO STATION, FL US",13/09/2014,0.01,86,70
USC00080236,"ARCHBOLD BIO STATION, FL US",14/09/2014,0,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",15/09/2014,0.06,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",16/09/2014,0,95,68
USC00080236,"ARCHBOLD BIO STATION, FL US",17/09/2014,0,95,68
USC00080236,"ARCHBOLD BIO STATION, FL US",18/09/2014,0.23,82,66
USC00080236,"ARCHBOLD BIO STATION, FL US",19/09/2014,0,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/09/2014,1.73,87,70
USC00080236,"ARCHBOLD BIO STATION, FL US",21/09/2014,0.28,82,67
USC00080236,"ARCHBOLD BIO STATION, FL US",22/09/2014,0.76,86,69
USC00080236,"ARCHBOLD BIO STATION, FL US",23/09/2014,2.51,89,69
USC00080236,"ARCHBOLD BIO STATION, FL US",24/09/2014,0.37,86,69
USC00080236,"ARCHBOLD BIO STATION, FL US",25/09/2014,0.01,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",26/09/2014,0.02,92,72
USC00080236,"ARCHBOLD BIO STATION, FL US",27/09/2014,0.61,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",28/09/2014,0.1,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",29/09/2014,0.96,92,72
USC00080236,"ARCHBOLD BIO STATION, FL US",30/09/2014,0.02,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",01/10/2014,0.5,91,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/10/2014,0,92,68
USC00080236,"ARCHBOLD BIO STATION, FL US",03/10/2014,0,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",04/10/2014,0.58,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",05/10/2014,0.24,87,55
USC00080236,"ARCHBOLD BIO STATION, FL US",06/10/2014,0,82,59
USC00080236,"ARCHBOLD BIO STATION, FL US",07/10/2014,0,87,62
USC00080236,"ARCHBOLD BIO STATION, FL US",08/10/2014,0,89,70
USC00080236,"ARCHBOLD BIO STATION, FL US",09/10/2014,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",10/10/2014,0,92,63
USC00080236,"ARCHBOLD BIO STATION, FL US",11/10/2014,0,92,62
USC00080236,"ARCHBOLD BIO STATION, FL US",12/10/2014,0,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",13/10/2014,0,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",14/10/2014,0,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",15/10/2014,0.2,91,69
USC00080236,"ARCHBOLD BIO STATION, FL US",16/10/2014,0,89,52
USC00080236,"ARCHBOLD BIO STATION, FL US",17/10/2014,0,85,46
USC00080236,"ARCHBOLD BIO STATION, FL US",18/10/2014,0,84,50
USC00080236,"ARCHBOLD BIO STATION, FL US",19/10/2014,0,86,53
USC00080236,"ARCHBOLD BIO STATION, FL US",20/10/2014,0,85,56
USC00080236,"ARCHBOLD BIO STATION, FL US",21/10/2014,0,88,64
USC00080236,"ARCHBOLD BIO STATION, FL US",22/10/2014,1.6,82,63
USC00080236,"ARCHBOLD BIO STATION, FL US",23/10/2014,0,85,66
USC00080236,"ARCHBOLD BIO STATION, FL US",24/10/2014,0,86,61
USC00080236,"ARCHBOLD BIO STATION, FL US",25/10/2014,0,86,61
USC00080236,"ARCHBOLD BIO STATION, FL US",26/10/2014,0,83,49
USC00080236,"ARCHBOLD BIO STATION, FL US",27/10/2014,0,84,46
USC00080236,"ARCHBOLD BIO STATION, FL US",28/10/2014,0,85,49
USC00080236,"ARCHBOLD BIO STATION, FL US",29/10/2014,0,87,54
USC00080236,"ARCHBOLD BIO STATION, FL US",30/10/2014,0,88,56
USC00080236,"ARCHBOLD BIO STATION, FL US",31/10/2014,0,87,60
USC00080236,"ARCHBOLD BIO STATION, FL US",01/11/2014,0,83,44
USC00080236,"ARCHBOLD BIO STATION, FL US",02/11/2014,0,70,33
USC00080236,"ARCHBOLD BIO STATION, FL US",03/11/2014,0,70,35
USC00080236,"ARCHBOLD BIO STATION, FL US",04/11/2014,0,79,50
USC00080236,"ARCHBOLD BIO STATION, FL US",05/11/2014,0,82,55
USC00080236,"ARCHBOLD BIO STATION, FL US",06/11/2014,0.02,86,59
USC00080236,"ARCHBOLD BIO STATION, FL US",07/11/2014,0,85,53
USC00080236,"ARCHBOLD BIO STATION, FL US",08/11/2014,0,83,53
USC00080236,"ARCHBOLD BIO STATION, FL US",09/11/2014,0.52,84,59
USC00080236,"ARCHBOLD BIO STATION, FL US",10/11/2014,0.41,64,59
USC00080236,"ARCHBOLD BIO STATION, FL US",11/11/2014,0,79,49
USC00080236,"ARCHBOLD BIO STATION, FL US",12/11/2014,0,82,49
USC00080236,"ARCHBOLD BIO STATION, FL US",13/11/2014,0,84,44
USC00080236,"ARCHBOLD BIO STATION, FL US",14/11/2014,0,84,48
USC00080236,"ARCHBOLD BIO STATION, FL US",15/11/2014,0,79,47
USC00080236,"ARCHBOLD BIO STATION, FL US",16/11/2014,0,79,56
USC00080236,"ARCHBOLD BIO STATION, FL US",17/11/2014,0,84,62
USC00080236,"ARCHBOLD BIO STATION, FL US",18/11/2014,0.45,88,59
USC00080236,"ARCHBOLD BIO STATION, FL US",19/11/2014,0.02,60,45
USC00080236,"ARCHBOLD BIO STATION, FL US",20/11/2014,0,65,46
USC00080236,"ARCHBOLD BIO STATION, FL US",21/11/2014,0,74,55
USC00080236,"ARCHBOLD BIO STATION, FL US",22/11/2014,0,75,59
USC00080236,"ARCHBOLD BIO STATION, FL US",23/11/2014,0.11,80,69
USC00080236,"ARCHBOLD BIO STATION, FL US",24/11/2014,0,87,72
USC00080236,"ARCHBOLD BIO STATION, FL US",25/11/2014,0.25,90,67
USC00080236,"ARCHBOLD BIO STATION, FL US",26/11/2014,1.66,86,59
USC00080236,"ARCHBOLD BIO STATION, FL US",27/11/2014,0.06,61,41
USC00080236,"ARCHBOLD BIO STATION, FL US",28/11/2014,0,74,45
USC00080236,"ARCHBOLD BIO STATION, FL US",29/11/2014,0,65,46
USC00080236,"ARCHBOLD BIO STATION, FL US",30/11/2014,0,76,49
USC00080236,"ARCHBOLD BIO STATION, FL US",01/12/2014,0,80,56
USC00080236,"ARCHBOLD BIO STATION, FL US",02/12/2014,0,82,59
USC00080236,"ARCHBOLD BIO STATION, FL US",03/12/2014,0.27,80,63
USC00080236,"ARCHBOLD BIO STATION, FL US",04/12/2014,0,83,62
USC00080236,"ARCHBOLD BIO STATION, FL US",05/12/2014,0.11,84,65
USC00080236,"ARCHBOLD BIO STATION, FL US",06/12/2014,0.02,82,64
USC00080236,"ARCHBOLD BIO STATION, FL US",07/12/2014,0.02,84,57
USC00080236,"ARCHBOLD BIO STATION, FL US",08/12/2014,0,73,58
USC00080236,"ARCHBOLD BIO STATION, FL US",09/12/2014,0.06,76,53
USC00080236,"ARCHBOLD BIO STATION, FL US",10/12/2014,0,67,32
USC00080236,"ARCHBOLD BIO STATION, FL US",11/12/2014,0,67,32
USC00080236,"ARCHBOLD BIO STATION, FL US",12/12/2014,0,70,36
USC00080236,"ARCHBOLD BIO STATION, FL US",13/12/2014,0,62,38
USC00080236,"ARCHBOLD BIO STATION, FL US",14/12/2014,0,72,30
USC00080236,"ARCHBOLD BIO STATION, FL US",15/12/2014,0,74,30
USC00080236,"ARCHBOLD BIO STATION, FL US",16/12/2014,0,76,34
USC00080236,"ARCHBOLD BIO STATION, FL US",17/12/2014,0,76,43
USC00080236,"ARCHBOLD BIO STATION, FL US",18/12/2014,0,79,36
USC00080236,"ARCHBOLD BIO STATION, FL US",19/12/2014,0,75,35
USC00080236,"ARCHBOLD BIO STATION, FL US",20/12/2014,0,76,45
USC00080236,"ARCHBOLD BIO STATION, FL US",21/12/2014,0,81,53
USC00080236,"ARCHBOLD BIO STATION, FL US",22/12/2014,0.02,82,60
USC00080236,"ARCHBOLD BIO STATION, FL US",23/12/2014,0.02,84,58
USC00080236,"ARCHBOLD BIO STATION, FL US",24/12/2014,0,86,68
USC00080236,"ARCHBOLD BIO STATION, FL US",25/12/2014,0.14,86,61
USC00080236,"ARCHBOLD BIO STATION, FL US",26/12/2014,0,72,53
USC00080236,"ARCHBOLD BIO STATION, FL US",27/12/2014,0,73,58
USC00080236,"ARCHBOLD BIO STATION, FL US",28/12/2014,0,82,57
USC00080236,"ARCHBOLD BIO STATION, FL US",29/12/2014,0,84,58
USC00080236,"ARCHBOLD BIO STATION, FL US",30/12/2014,0,85,55
USC00080236,"ARCHBOLD BIO STATION, FL US",31/12/2014,0,84,64
USC00080236,"ARCHBOLD BIO STATION, FL US",01/01/2015,0,76,62
USC00080236,"ARCHBOLD BIO STATION, FL US",02/01/2015,0,81,63
USC00080236,"ARCHBOLD BIO STATION, FL US",03/01/2015,0.06,83,66
USC00080236,"ARCHBOLD BIO STATION, FL US",04/01/2015,0,86,66
USC00080236,"ARCHBOLD BIO STATION, FL US",05/01/2015,0,88,56
USC00080236,"ARCHBOLD BIO STATION, FL US",06/01/2015,0,76,56
USC00080236,"ARCHBOLD BIO STATION, FL US",07/01/2015,0,84,54
USC00080236,"ARCHBOLD BIO STATION, FL US",08/01/2015,0,75,43
USC00080236,"ARCHBOLD BIO STATION, FL US",09/01/2015,0,66,43
USC00080236,"ARCHBOLD BIO STATION, FL US",10/01/2015,0,76,50
USC00080236,"ARCHBOLD BIO STATION, FL US",11/01/2015,0,71,50
USC00080236,"ARCHBOLD BIO STATION, FL US",12/01/2015,0,82,58
USC00080236,"ARCHBOLD BIO STATION, FL US",13/01/2015,1.22,80,60
USC00080236,"ARCHBOLD BIO STATION, FL US",14/01/2015,0.91,82,63
USC00080236,"ARCHBOLD BIO STATION, FL US",15/01/2015,0,70,56
USC00080236,"ARCHBOLD BIO STATION, FL US",16/01/2015,0.01,70,56
USC00080236,"ARCHBOLD BIO STATION, FL US",17/01/2015,0.01,71,42
USC00080236,"ARCHBOLD BIO STATION, FL US",18/01/2015,0,77,48
USC00080236,"ARCHBOLD BIO STATION, FL US",19/01/2015,0,76,37
USC00080236,"ARCHBOLD BIO STATION, FL US",20/01/2015,0,74,44
USC00080236,"ARCHBOLD BIO STATION, FL US",21/01/2015,0,72,48
USC00080236,"ARCHBOLD BIO STATION, FL US",22/01/2015,0,82,54
USC00080236,"ARCHBOLD BIO STATION, FL US",23/01/2015,0,83,61
USC00080236,"ARCHBOLD BIO STATION, FL US",24/01/2015,0.18,84,60
USC00080236,"ARCHBOLD BIO STATION, FL US",25/01/2015,0.13,72,33
USC00080236,"ARCHBOLD BIO STATION, FL US",26/01/2015,0.04,67,41
USC00080236,"ARCHBOLD BIO STATION, FL US",27/01/2015,0,72,36
USC00080236,"ARCHBOLD BIO STATION, FL US",28/01/2015,0,70,32
USC00080236,"ARCHBOLD BIO STATION, FL US",29/01/2015,0,66,41
USC00080236,"ARCHBOLD BIO STATION, FL US",30/01/2015,0,75,45
USC00080236,"ARCHBOLD BIO STATION, FL US",31/01/2015,0,78,44
USC00080236,"ARCHBOLD BIO STATION, FL US",01/02/2015,0,75,45
USC00080236,"ARCHBOLD BIO STATION, FL US",02/02/2015,0,77,50
USC00080236,"ARCHBOLD BIO STATION, FL US",03/02/2015,0,79,45
USC00080236,"ARCHBOLD BIO STATION, FL US",04/02/2015,0,80,45
USC00080236,"ARCHBOLD BIO STATION, FL US",05/02/2015,1.46,79,51
USC00080236,"ARCHBOLD BIO STATION, FL US",06/02/2015,0.05,73,51
USC00080236,"ARCHBOLD BIO STATION, FL US",07/02/2015,0,72,47
USC00080236,"ARCHBOLD BIO STATION, FL US",08/02/2015,0,76,40
USC00080236,"ARCHBOLD BIO STATION, FL US",09/02/2015,0,79,47
USC00080236,"ARCHBOLD BIO STATION, FL US",10/02/2015,0.29,77,56
USC00080236,"ARCHBOLD BIO STATION, FL US",11/02/2015,0,72,41
USC00080236,"ARCHBOLD BIO STATION, FL US",12/02/2015,0,72,33
USC00080236,"ARCHBOLD BIO STATION, FL US",13/02/2015,0,73,36
USC00080236,"ARCHBOLD BIO STATION, FL US",14/02/2015,0,69,27
USC00080236,"ARCHBOLD BIO STATION, FL US",15/02/2015,0,67,35
USC00080236,"ARCHBOLD BIO STATION, FL US",16/02/2015,0,78,38
USC00080236,"ARCHBOLD BIO STATION, FL US",17/02/2015,0,78,51
USC00080236,"ARCHBOLD BIO STATION, FL US",18/02/2015,0.17,81,53
USC00080236,"ARCHBOLD BIO STATION, FL US",19/02/2015,0,68,30
USC00080236,"ARCHBOLD BIO STATION, FL US",20/02/2015,0,59,29
USC00080236,"ARCHBOLD BIO STATION, FL US",21/02/2015,0,63,35
USC00080236,"ARCHBOLD BIO STATION, FL US",22/02/2015,0,76,46
USC00080236,"ARCHBOLD BIO STATION, FL US",23/02/2015,0,84,53
USC00080236,"ARCHBOLD BIO STATION, FL US",24/02/2015,0,86,57
USC00080236,"ARCHBOLD BIO STATION, FL US",25/02/2015,0,82,61
USC00080236,"ARCHBOLD BIO STATION, FL US",26/02/2015,0,85,65
USC00080236,"ARCHBOLD BIO STATION, FL US",27/02/2015,0.08,75,56
USC00080236,"ARCHBOLD BIO STATION, FL US",28/02/2015,0.02,64,55
USC00080236,"ARCHBOLD BIO STATION, FL US",01/03/2015,2.38,82,64
USC00080236,"ARCHBOLD BIO STATION, FL US",02/03/2015,0,87,59
USC00080236,"ARCHBOLD BIO STATION, FL US",03/03/2015,0,87,61
USC00080236,"ARCHBOLD BIO STATION, FL US",04/03/2015,0,86,60
USC00080236,"ARCHBOLD BIO STATION, FL US",05/03/2015,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",06/03/2015,0,89,59
USC00080236,"ARCHBOLD BIO STATION, FL US",07/03/2015,0,86,57
USC00080236,"ARCHBOLD BIO STATION, FL US",08/03/2015,0,76,58
USC00080236,"ARCHBOLD BIO STATION, FL US",09/03/2015,0,81,59
USC00080236,"ARCHBOLD BIO STATION, FL US",10/03/2015,0,86,60
USC00080236,"ARCHBOLD BIO STATION, FL US",11/03/2015,0,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",12/03/2015,0,89,63
USC00080236,"ARCHBOLD BIO STATION, FL US",13/03/2015,0,91,65
USC00080236,"ARCHBOLD BIO STATION, FL US",14/03/2015,0,86,63
USC00080236,"ARCHBOLD BIO STATION, FL US",15/03/2015,0.36,91,62
USC00080236,"ARCHBOLD BIO STATION, FL US",16/03/2015,0,89,64
USC00080236,"ARCHBOLD BIO STATION, FL US",17/03/2015,0,88,59
USC00080236,"ARCHBOLD BIO STATION, FL US",18/03/2015,0,88,62
USC00080236,"ARCHBOLD BIO STATION, FL US",19/03/2015,0,90,62
USC00080236,"ARCHBOLD BIO STATION, FL US",20/03/2015,0,87,58
USC00080236,"ARCHBOLD BIO STATION, FL US",21/03/2015,0,90,54
USC00080236,"ARCHBOLD BIO STATION, FL US",22/03/2015,0,91,56
USC00080236,"ARCHBOLD BIO STATION, FL US",23/03/2015,0,88,59
USC00080236,"ARCHBOLD BIO STATION, FL US",24/03/2015,0.44,80,61
USC00080236,"ARCHBOLD BIO STATION, FL US",25/03/2015,0,81,61
USC00080236,"ARCHBOLD BIO STATION, FL US",26/03/2015,0,88,65
USC00080236,"ARCHBOLD BIO STATION, FL US",27/03/2015,0.2,90,64
USC00080236,"ARCHBOLD BIO STATION, FL US",28/03/2015,0.47,84,51
USC00080236,"ARCHBOLD BIO STATION, FL US",29/03/2015,0,72,44
USC00080236,"ARCHBOLD BIO STATION, FL US",30/03/2015,0,75,39
USC00080236,"ARCHBOLD BIO STATION, FL US",31/03/2015,0,80,45
USC00080236,"ARCHBOLD BIO STATION, FL US",01/04/2015,0,84,52
USC00080236,"ARCHBOLD BIO STATION, FL US",02/04/2015,0,86,56
USC00080236,"ARCHBOLD BIO STATION, FL US",03/04/2015,0,88,53
USC00080236,"ARCHBOLD BIO STATION, FL US",04/04/2015,0,86,51
USC00080236,"ARCHBOLD BIO STATION, FL US",05/04/2015,0,89,58
USC00080236,"ARCHBOLD BIO STATION, FL US",06/04/2015,0,88,61
USC00080236,"ARCHBOLD BIO STATION, FL US",07/04/2015,0,89,60
USC00080236,"ARCHBOLD BIO STATION, FL US",08/04/2015,0,89,59
USC00080236,"ARCHBOLD BIO STATION, FL US",09/04/2015,0,90,57
USC00080236,"ARCHBOLD BIO STATION, FL US",10/04/2015,0,90,56
USC00080236,"ARCHBOLD BIO STATION, FL US",11/04/2015,0.6,92,63
USC00080236,"ARCHBOLD BIO STATION, FL US",12/04/2015,0.07,92,63
USC00080236,"ARCHBOLD BIO STATION, FL US",13/04/2015,0.51,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",14/04/2015,2.03,92,67
USC00080236,"ARCHBOLD BIO STATION, FL US",15/04/2015,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",16/04/2015,0,93,64
USC00080236,"ARCHBOLD BIO STATION, FL US",17/04/2015,0.61,91,66
USC00080236,"ARCHBOLD BIO STATION, FL US",18/04/2015,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",19/04/2015,0,93,65
USC00080236,"ARCHBOLD BIO STATION, FL US",20/04/2015,0,94,67
USC00080236,"ARCHBOLD BIO STATION, FL US",21/04/2015,0.11,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",22/04/2015,0.02,88,68
USC00080236,"ARCHBOLD BIO STATION, FL US",23/04/2015,0,90,67
USC00080236,"ARCHBOLD BIO STATION, FL US",24/04/2015,0.5,90,66
USC00080236,"ARCHBOLD BIO STATION, FL US",25/04/2015,0,91,68
USC00080236,"ARCHBOLD BIO STATION, FL US",26/04/2015,0,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",27/04/2015,0,94,74
USC00080236,"ARCHBOLD BIO STATION, FL US",28/04/2015,0,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",29/04/2015,1.2,81,68
USC00080236,"ARCHBOLD BIO STATION, FL US",30/04/2015,0,89,67
USC00080236,"ARCHBOLD BIO STATION, FL US",01/05/2015,0,84,50
USC00080236,"ARCHBOLD BIO STATION, FL US",02/05/2015,0,85,59
USC00080236,"ARCHBOLD BIO STATION, FL US",03/05/2015,0,85,53
USC00080236,"ARCHBOLD BIO STATION, FL US",04/05/2015,0,86,51
